Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.16527777
Longitude: -34.81555555
Altitude: 33.5
Situacao: Operante
Data Inicial: 2007-07-20
Data Final: 2021-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2011-06-26;null;null;null;28.5;null;21.6;80.625;66;9.8;null;
2011-06-27;null;null;null;29.1;null;21.8;85;63;7.9;null;
2011-06-28;null;1009.033333;22.2;28;null;21.7;87.055556;74;8;2.155556;
2011-06-29;null;1009.27;21.91;26;null;21.6;89.95;80;8.1;1.93;
2011-06-30;null;null;null;28.4;null;22.4;80.666667;62;11.8;null;
2011-07-01;null;1008.826316;19.710526;28.3;null;21.3;71;52;10.3;3.036842;
2011-07-02;null;null;null;25;null;21.5;91.058824;79;11.6;null;
2011-07-03;null;null;null;27.9;null;21.7;80.25;62;12.7;null;
2011-07-04;null;1008.62381;20.452381;28.7;null;21.2;80.047619;64;9.2;2.457143;
2011-07-05;null;null;null;24.8;null;22.6;91;80;8.4;null;
2011-07-06;null;null;null;27.8;null;22.2;88;73;7.6;null;
2011-07-07;null;null;null;27.5;null;22.9;88.4375;75;5.7;null;
2011-07-08;null;1009.066667;22.183333;28.8;null;22.5;85;68;7.6;1.738889;
2011-07-09;null;null;null;28.4;null;21.7;80.294118;63;11.1;null;
2011-07-10;null;1011.544444;21.094444;28.7;null;23;77.833333;63;13.6;3.061111;
2011-07-11;null;null;null;26.5;null;22.4;90.875;80;11.6;null;
2011-07-12;null;null;null;24.8;null;21.7;93.125;88;11.6;null;
2011-07-13;null;1009.411111;20.838889;27.8;null;21.4;83.833333;65;11.4;2.788889;
2011-07-14;null;null;null;28.5;null;21.1;73;46;12.1;null;
2011-07-15;null;null;null;27.1;null;20.2;89.5625;73;10.8;null;
2011-07-16;null;null;null;24.9;null;21.6;92.588235;85;4.5;null;
2011-07-17;null;null;null;23.8;null;20.7;93.470588;87;11.6;null;
2011-07-18;null;null;null;27.4;null;21.2;83.533333;65;11.3;null;
2011-07-19;null;1010.868421;20.463158;26.6;null;21.4;82.631579;71;9.6;2.647368;
2011-07-20;null;1011.305556;19.85;27.4;null;21.4;77.166667;60;10.3;2.683333;
2011-07-21;null;1011.231579;19.715789;28.7;null;20.6;74.894737;55;10.5;3.352632;
2011-07-22;null;null;null;28.6;null;21.6;78.866667;60;13.1;null;
2011-07-23;null;null;null;28.8;null;22.1;72.294118;48;11.6;null;
2011-07-24;null;null;null;null;null;null;77.642857;58;12.7;null;
2011-07-25;null;null;null;28.4;null;null;75.0625;60;13.9;null;
2011-07-26;null;null;null;null;null;24.2;70.076923;56;12.4;null;
2011-07-27;null;null;null;26.5;null;null;83.125;70;13.1;null;
2011-07-28;null;null;null;28.1;null;20.9;81.571429;64;10.3;null;
2011-07-29;null;null;null;28.7;null;21.1;78.25;60;11;null;
2011-07-30;null;null;null;28.5;null;null;82.9375;65;7.3;null;
2011-07-31;null;null;null;27.9;null;22.6;88.294118;73;8.4;null;
2011-08-01;null;null;null;28.4;null;22.3;79.571429;56;9;null;
2011-08-02;null;null;null;28.4;null;20.7;80.5625;59;8;null;
2011-08-03;null;null;null;null;null;null;79.230769;58;6.1;null;
2011-08-04;null;null;null;28.9;null;21.4;80.666667;64;6.7;null;
2011-08-05;null;null;null;null;null;null;73.461538;56;9.4;null;
2011-08-06;null;null;null;null;null;null;72.916667;63;13;null;
2011-08-07;null;null;null;null;null;null;76.230769;60;12.5;null;
2011-08-08;null;null;null;26.8;null;21.5;88.533333;73;11.8;null;
2011-08-09;null;null;null;null;null;null;83.416667;63;11.3;null;
2011-08-10;null;null;null;null;null;null;74.733333;56;11.6;null;
2011-08-11;null;null;null;28.9;null;20.8;79.588235;60;8.2;null;
2011-08-12;null;null;null;28.2;null;21.7;83.058824;55;11.9;null;
2011-08-13;null;null;null;26.8;null;21.5;86.866667;73;10.6;null;
2011-08-14;null;null;null;25.4;null;21.3;91.705882;75;10.7;null;
2011-08-15;null;1009.573684;20.036842;27.8;null;20.9;80.421053;60;12.5;2.884211;
2011-08-16;null;null;null;27.9;null;19.8;79.214286;57;12.6;null;
2011-08-17;null;null;null;28.4;null;21.8;79.8;58;9.9;null;
2011-08-18;null;null;null;null;null;null;84.6;64;9.9;null;
2011-08-19;null;null;null;27.9;null;20.5;78.5625;56;10.2;null;
2011-08-20;null;null;null;28.5;null;20;70.764706;55;10;null;
2011-08-21;null;null;null;29;null;21.5;81.875;61;7.6;null;
2011-08-22;null;null;null;27.5;null;null;88.4;68;7.1;null;
2011-08-23;null;null;null;null;null;21.8;77.857143;62;8.7;null;
2011-08-24;null;null;null;28.4;null;null;72.285714;61;10.5;null;
2011-08-25;null;null;null;null;null;null;84.357143;74;8.1;null;
2011-08-26;null;null;null;null;null;21.8;79.266667;64;9.3;null;
2011-08-27;null;null;null;28.3;null;21.1;80.5625;60;10.3;null;
2011-08-28;null;null;null;29;null;20.8;74.6;52;12.3;null;
2011-08-29;null;null;null;28.6;null;21.4;75.5;60;10.6;null;
2011-08-30;null;1011.441667;19.204167;28.6;26.079167;24;66.125;49;10.1;3.466667;
2011-08-31;0;1012.220833;19.7375;28.3;25.133333;21.6;72.875;58;12.4;2.8125;
2011-09-01;0;1012.133333;19.766667;28.5;25.1875;20.9;72.625;56;10.7;2.795833;
2011-09-02;.4;1011.595833;20.391667;28.8;25.1625;21.9;75.625;57;11.2;2.979167;
2011-09-03;0;1011.4375;19.783333;29.1;25.883333;24.7;69.708333;50;14;4.020833;
2011-09-04;1.4;1011.704167;19.9625;28.1;25.683333;23.1;70.875;59;14.1;4.254167;
2011-09-05;1.4;1011.233333;19.741667;28.4;25.033333;21.8;73.25;56;14.8;3.8375;
2011-09-06;.2;1011.5;18.329167;28.3;24.854167;20.4;68.041667;49;13;3.425;
2011-09-07;0;1011.583333;19.158333;28.1;25.429167;22.1;68.458333;59;11;3.220833;
2011-09-08;0;1010.841667;19.133333;28.3;25.6375;23.9;67.458333;55;11.3;3.55;
2011-09-09;.4;1009.966667;18.745833;28.6;25.3625;21.7;67.666667;51;10.4;2.975;
2011-09-10;.6;1010.3625;20.558333;28.7;25.808333;23.5;73.083333;63;10.3;2.983333;
2011-09-11;3.4;1012.141667;20.258333;29.3;25.8625;23.3;71.958333;50;11.3;3.158333;
2011-09-12;.4;1011.8;19.525;28.6;25.2;21.3;71.541667;53;12.9;3.370833;
2011-09-13;0;1011.383333;19.579167;28.3;24.904167;21.1;72.958333;58;12.3;2.908333;
2011-09-14;.2;1010.929167;20.391667;29;25.079167;21.8;76.083333;51;11.1;3.004167;
2011-09-15;7.8;1011.2375;21.379167;28.3;25.4625;22.7;78.416667;64;13.8;4;
2011-09-16;.6;1011.304167;19.941667;28.2;26.079167;24.6;69.083333;61;12.3;4.333333;
2011-09-17;2.2;1010.870833;19.208333;28.5;25.566667;22.4;68.416667;54;14;4.258333;
2011-09-18;0;1010.891667;19.120833;28.1;24.741667;21.9;71.5;54;15.6;3.825;
2011-09-19;7;1010.8;18.595833;27.9;23.841667;20.4;73.833333;51;13.4;3.775;
2011-09-20;0;1010.766667;18.520833;27.7;24.033333;20.7;71.916667;55;15;3.891667;
2011-09-21;0;1010.925;18.770833;28.2;24.691667;21.3;70.125;53;11.4;3.558333;
2011-09-22;0;1010.729167;20.125;28.4;24.720833;21.2;76.125;60;12.3;3.345833;
2011-09-23;.4;1010.241667;20.8375;29.2;25.6125;23.4;75.125;59;12.2;3.3875;
2011-09-24;.2;1009.725;20.395833;29.6;25.904167;23.6;72.5;52;10;2.716667;
2011-09-25;0;1010.2;20.825;29.7;25.7;22;75.291667;52;11.6;2.916667;
2011-09-26;.4;1011.429167;20.9;28.9;25.5875;23;75.833333;60;12.8;3.504167;
2011-09-27;0;1011.2;20.945833;29.3;26.070833;24;73.958333;55;10.3;3.025;
2011-09-28;0;1010.7125;20.85;29.1;25.954167;22.9;74.083333;57;10.6;3.229167;
2011-09-29;0;1010.591667;19.816667;29.2;25.991667;23.5;69.125;52;12;3.579167;
2011-09-30;0;1010.020833;20.425;28.7;25.1;21.9;76.041667;62;11.6;3.0625;
2011-10-01;.2;1009.370833;19.629167;28.8;25.95;24.1;68.5;53;10.6;3.029167;
2011-10-02;2.4;1008.695833;20.175;28.8;25.854167;22.9;71.291667;59;11.7;3.066667;
2011-10-03;0;1008.891667;20.520833;29.8;26.008333;22;72.208333;53;8.6;2.041667;
2011-10-04;0;1009.541667;21.279167;28.9;25.995833;23.4;75.541667;61;9.9;2.65;
2011-10-05;1.4;1010.108333;21.054167;29.7;26.4375;24.8;72.541667;58;12;3.6875;
2011-10-06;.6;1009.6875;20.0625;29.6;26.325;24.1;68.833333;48;11.4;3.566667;
2011-10-07;.8;1009.525;18.958333;29.9;26.116667;22.9;65.75;40;11.5;3.608333;
2011-10-08;0;1008.579167;19.116667;29;25.383333;21.4;68.833333;53;10.6;2.970833;
2011-10-09;0;1007.8625;20.1;29;25.029167;21.3;74.875;54;9.9;2.783333;
2011-10-10;0;1007.216667;20.7;28.1;25.35;22.8;75.833333;58;8.8;2.4125;
2011-10-11;.2;1007.579167;20.454167;29.6;26.275;24.1;70.791667;54;9.5;2.375;
2011-10-12;0;1007.041667;21.283333;29.5;26.15;22.5;74.916667;61;9;2.095833;
2011-10-13;0;1006.725;20.55;29.8;26.654167;24.3;69.875;51;8.3;2.354167;
2011-10-14;1.2;1006.066667;20.695833;28.7;25.55;22.8;74.791667;55;8;1.758333;
2011-10-15;10;1005.6625;21.2375;28.9;25.5;22.6;77.708333;61;7.9;1.604167;
2011-10-16;.2;1005.716667;21.325;29.2;26.345833;24.6;74.25;64;7.3;2.175;
2011-10-17;0;1005.225;21.329167;29.8;26.7375;24.9;72.541667;61;7.7;2.183333;
2011-10-18;0;1004.545833;21.6375;29.8;27.0625;25.3;72.583333;63;8.4;2.475;
2011-10-19;0;1006.379167;21.5875;29;26.5375;25.5;74.375;65;7;2.079167;
2011-10-20;1;1006.558333;21.516667;29.2;26.179167;24.2;75.916667;60;8.3;1.95;
2011-10-21;1.2;1007.720833;20.829167;29.3;25.895833;22.9;74.208333;60;7.6;1.729167;
2011-10-22;0;1008.470833;19.991667;29.5;26.475;24.3;67.916667;55;11;2.779167;
2011-10-23;0;1009.933333;20.841667;29.8;26.145833;22.5;73.25;58;11.5;3.016667;
2011-10-24;0;1009.341667;20.479167;29.8;26.604167;25.1;69.458333;56;9.8;2.591667;
2011-10-25;0;1008.125;20.395833;29.8;26.858333;24.8;68.083333;57;8.5;2.166667;
2011-10-26;0;1007.9875;20.570833;30.3;27.0625;25.1;68;55;7.1;2.220833;
2011-10-27;0;1007.795833;21.120833;29.7;26.8125;25.2;71.333333;58;9.1;2.829167;
2011-10-28;.4;1007.104167;20.4;30.1;26.620833;24;69.041667;53;8.6;2.2375;
2011-10-29;.6;1006.641667;20.820833;28.8;25.479167;22.2;76.125;58;6.2;1.366667;
2011-10-30;1.2;1005.708333;20.941667;30.2;26.670833;24.8;71.25;57;7.6;2.020833;
2011-10-31;0;1006.033333;20.8125;30.2;26.970833;24.9;69.541667;51;7.6;2.191667;
2011-11-01;1;1007.125;21.133333;30.2;26.808333;24.3;71.75;57;8.7;2.1625;
2011-11-02;.2;1008.783333;21.6625;30.6;27.029167;24.5;72.708333;61;9;2.079167;
2011-11-03;0;1009.166667;21.416667;30.2;27.091667;25.6;71.458333;58;7.2;2.154167;
2011-11-04;3.6;1009.095833;21.129167;30;26.758333;23.8;71.708333;56;8.8;2.375;
2011-11-05;0;1008.504167;20.8875;30.2;26.870833;25.3;70;57;8.2;2.3875;
2011-11-06;.4;1007.920833;20.25;29.8;26.7375;24.5;68;55;8.1;1.966667;
2011-11-07;0;1007.091667;20.2875;30.2;26.125;21.7;70.958333;54;8.2;1.720833;
2011-11-08;0;1006.525;20.0875;30;26.941667;24.5;66.5;52;9.6;2.341667;
2011-11-09;1.6;1007.516667;20.566667;30.2;26.608333;23.8;69.625;57;9.2;2.416667;
2011-11-10;.6;1007.45;21.404167;30;27.133333;24.9;71.208333;59;11.6;3.404167;
2011-11-11;4.6;1007.3375;21.825;28.9;26.183333;23.1;77.291667;64;9.2;2.4375;
2011-11-12;8.4;1007.8;20.6625;30;26.645833;23.8;70.083333;58;10;2.470833;
2011-11-13;1.6;1007.2375;21.320833;29.6;26.670833;24.3;72.833333;60;10.2;2.483333;
2011-11-14;3.6;1007.395833;21.3625;29.7;26.4875;23.5;73.875;60;9.3;2.766667;
2011-11-15;4;1006.866667;21.216667;30;26.6875;24.1;72.625;53;9;2.179167;
2011-11-16;.2;1006.733333;20.854167;30.3;26.995833;24.8;69.458333;55;7.8;2.104167;
2011-11-17;.4;1006.275;22.204167;30.4;26.866667;23.5;76.208333;62;7.1;1.695833;
2011-11-18;.2;1006.583333;21.654167;30.2;27.020833;25.1;72.75;60;7.2;2.075;
2011-11-19;0;1007.279167;20.979167;30.1;27.016667;24.8;69.916667;56;9.4;2.408333;
2011-11-20;0;1007.3375;20.383333;30;27.070833;25;67.208333;52;9.2;2.391667;
2011-11-21;0;1008.304167;20.495833;30.6;27.133333;25.1;67.416667;53;8.3;2.379167;
2011-11-22;.6;1008.916667;21.433333;30.3;26.816667;24.1;72.708333;57;9;2.383333;
2011-11-23;0;1008.85;21.329167;30.7;27.075;25.2;71.25;58;9.5;2.420833;
2011-11-24;.4;1008.545833;21.0125;30;26.733333;24.4;71.166667;57;10;2.275;
2011-11-25;0;1007.520833;19.470833;30.1;26.729167;25;64.875;51;9.4;2.3125;
2011-11-26;0;1007.2875;19.85;30.5;26.520833;21.7;67.375;53;8.9;1.825;
2011-11-27;0;1006.620833;20.641667;29.3;26.120833;25.1;72.333333;56;9.2;2.316667;
2011-11-28;6.2;1006.466667;21.3125;28.9;25.4125;22.6;78.583333;62;10.3;2.416667;
2011-11-29;2.8;1006.258333;20.608333;30.1;26.845833;23.5;68.958333;57;8.5;2.479167;
2011-11-30;0;1006.220833;20.783333;30;26.808333;25;69.958333;56;8.3;2.275;
2011-12-01;0;1007.625;20.408333;30.1;27.0375;25.2;67.416667;55;6.9;2;
2011-12-02;0;1007.608333;20.395833;30.3;26.9875;25.5;67.583333;56;8.6;2.145833;
2011-12-03;0;1007.058333;20.266667;29.9;27.016667;24.3;66.875;56;6.8;1.833333;
2011-12-04;0;1006.7375;20.9625;30.3;27.233333;25;68.875;55;9.5;2.370833;
2011-12-05;0;1006.820833;21.233333;29.7;26.525;25.4;73;60;11.6;2.65;
2011-12-06;8;1006.441667;20.354167;29.6;25.904167;22.2;72.5;56;9.7;2.504167;
2011-12-07;0;1006.245833;19.066667;30.1;26.720833;24.4;63.625;41;8.3;2.245833;
2011-12-08;0;1006.991667;20.283333;30.2;26.933333;25.3;67.291667;54;8.8;2.291667;
2011-12-09;0;1006.904167;20.933333;30.3;27.008333;25.2;69.875;54;9.2;2.479167;
2011-12-10;0;1006.479167;21.5375;29.9;27.0375;25.2;72.041667;59;8;2.1;
2011-12-11;0;1005.666667;22.0125;30;27.258333;25.8;73.25;62;9.3;2.679167;
2011-12-12;0;1006.425;21.920833;30.5;27.4375;25.8;72.208333;60;8.9;2.075;
2011-12-13;0;1006.933333;21.1875;30.9;27.3375;25.6;69.458333;57;8;2.341667;
2011-12-14;2.2;1006.508333;20.783333;30.1;26.8125;22.7;69.833333;59;8.5;2.254167;
2011-12-15;0;1007.208333;21.1875;30.2;26.854167;25.2;71.291667;59;9.4;2.304167;
2011-12-16;1;1007.820833;20.75;30.3;27.2;25.6;68.166667;54;9.7;2.7125;
2011-12-17;0;1007.975;20.170833;30.5;27.041667;25.5;66.375;48;9.4;2.9125;
2011-12-18;0;1007.966667;20.15;30.5;26.545833;21.5;68.666667;51;9.5;2.366667;
2011-12-19;0;1008.004167;21.15;30.9;27.283333;25.1;69.541667;53;9.1;2.304167;
2011-12-20;0;1008.516667;21.25;30.6;27.25;25.7;70.125;58;10;2.675;
2011-12-21;0;1007.0625;21.783333;30.2;27.2625;25.4;72.25;60;8.9;2.179167;
2011-12-22;3;1007.079167;21.8125;30.4;27.191667;24.1;72.75;60;8.4;2.3125;
2011-12-23;1.2;1007.820833;21.783333;29.7;27.054167;25.3;73.208333;63;8.7;2.283333;
2011-12-24;1;1008.275;21.375;30.5;27.358333;24.7;70.25;57;10.2;2.870833;
2011-12-25;4.2;1008.208333;21.775;29.7;26.6;24.2;75.291667;61;10.1;3.008333;
2011-12-26;8.6;1008.683333;20.533333;30.2;26.595833;23.9;69.916667;50;9.7;2.7125;
2011-12-27;0;1009.608333;20.333333;30;26.708333;25;68.291667;53;8;2.175;
2011-12-28;0;1009.820833;21.566667;30.4;27.0125;24;72.583333;57;7.5;1.858333;
2011-12-29;0;1009.0375;21.825;30.6;27.441667;25.6;71.625;60;7.8;2.05;
2011-12-30;0;1008.370833;22.208333;30.1;27.270833;25.5;74.083333;59;7.4;1.954167;
2011-12-31;0;1007.870833;21.533333;30.1;27.358333;25.6;70.833333;59;9;2.2;
2012-01-01;0;1008.270833;21.5875;30.9;26.995833;25.4;72.625;59;8.7;1.916667;
2012-01-02;6.2;1007.933333;21.041667;30;27.208333;24.5;69.375;58;7.9;2.175;
2012-01-03;0;1007.9375;21.070833;30.2;27;25.2;70.166667;58;7.8;2.0375;
2012-01-04;0;1008.45;20.858333;29.9;27.008333;25.4;69.333333;57;8.4;1.941667;
2012-01-05;0;1008.3875;21.070833;30.4;26.941667;23;70.875;52;7.4;1.629167;
2012-01-06;.2;1008.516667;21.295833;30.8;27.370833;25.5;69.708333;56;8;2.129167;
2012-01-07;0;1008.458333;21.304167;30.3;27.220833;25.7;70.25;58;8.3;2.4;
2012-01-08;6.2;1007.966667;22.004167;29.6;26.725;24.2;75.791667;61;11.2;2.65;
2012-01-09;7.4;1007.995833;22.15;29.7;26.7625;24;76.583333;62;9.6;2.795833;
2012-01-10;.8;1007.95;21.445833;30.2;26.941667;25;72.208333;55;10.3;2.55;
2012-01-11;9;1007.841667;21.675;28.5;24.975;23;82.125;67;9.7;2.9375;
2012-01-12;11.6;1008.708333;22.325;29.6;26.4875;23.6;78.541667;62;8.6;2.633333;
2012-01-13;.2;1008.604167;22.145833;30.3;27.225;25.7;73.958333;62;10.2;2.804167;
2012-01-14;.2;1008.508333;21.979167;30;27.1875;25.5;73.416667;61;10.1;2.916667;
2012-01-15;0;1008.216667;21.454167;30.9;27.395833;25.8;70.541667;52;9.2;3.041667;
2012-01-16;0;1008.425;20.608333;30.3;26.266667;22.8;71.541667;51;9.4;1.966667;
2012-01-17;1;1007.733333;20.95;30.2;26.125;22.3;74.041667;55;7.4;1.6;
2012-01-18;.4;1006.970833;21.5375;29.4;26.908333;25.1;72.75;62;7.1;2.041667;
2012-01-19;36.8;1006.854167;21.35;26.6;24.291667;22;83.958333;72;8.4;1.733333;
2012-01-20;25.6;1007.4375;21.783333;29.2;26.029167;22.1;78.25;63;7.2;1.5875;
2012-01-21;.6;1006.995833;21.741667;29.4;25.641667;24.4;79.666667;61;6.9;1.420833;
2012-01-22;10.2;1006.233333;21.6625;26.2;23.55;22.6;89.375;74;7.8;1.5;
2012-01-23;18.8;1006.4125;21.775;27.4;23.55;22.2;89.958333;72;6.7;1.55;
2012-01-24;64.2;1006.558333;21.654167;29.5;25.166667;21.7;81.791667;63;7.4;1.85;
2012-01-25;4;1007.329167;21.508333;29.2;26.708333;24.4;73.666667;61;20;1.908333;
2012-01-26;0;1006.995833;21.191667;30.4;26.895833;25.1;71.25;55;7.6;2.108333;
2012-01-27;0;1007.0625;20.391667;29.2;26.754167;25;68.5;56;8.8;2.229167;
2012-01-28;0;1007.504167;19.104167;29.9;26.9375;24.6;62.75;41;8.6;2.245833;
2012-01-29;0;1006.908333;21.258333;30.1;27.125;25.4;70.541667;59;7.8;1.9;
2012-01-30;0;1006.695833;21.325;30.2;27.304167;25.4;70.125;60;8.4;2.291667;
2012-01-31;0;1006.8375;20.795833;30.1;27.2125;25.2;68.25;55;7.7;2.145833;
2012-02-01;0;1007.720833;20.483333;30.1;27.379167;25.5;66.458333;52;9.5;2.591667;
2012-02-02;0;1007.729167;20.875;29.4;26.933333;25.5;69.5;61;9;2.7625;
2012-02-03;.8;1007.579167;21.1125;29.6;27.029167;25.6;70.25;60;10.9;3.55;
2012-02-04;2.8;1007.583333;20.670833;29.8;27.4125;24;67.083333;57;13.1;3.5;
2012-02-05;0;1007.829167;21.0125;29.8;27.141667;24.3;69.583333;57;12.2;3.075;
2012-02-06;0;1007.725;21.558333;30.6;27.029167;26;72.333333;56;10.5;3.0875;
2012-02-07;3.4;1006.829167;21.3375;29.6;26.5375;23.1;74;54;10.8;2.675;
2012-02-08;0;1005.908333;20.725;30.7;26.666667;22.2;70.666667;52;7.3;1.9375;
2012-02-09;0;1006.483333;21.929167;30.6;27.329167;24;72.958333;56;6.8;1.591667;
2012-02-10;1.2;1007.0375;22.383333;30.3;27.191667;25.1;75.333333;62;7.2;1.854167;
2012-02-11;0;1007.625;21.304167;29.9;27.291667;25.7;70.125;53;10;2.3375;
2012-02-12;0;1006.941667;20.870833;29.7;27.079167;25.5;69.125;57;7.4;2.25;
2012-02-13;0;null;null;null;null;24.2;77.083333;69;6.9;null;
2012-02-14;null;null;null;null;null;null;null;null;null;null;
2012-02-15;null;null;null;null;null;null;null;null;null;null;
2012-02-16;null;null;null;null;null;null;null;null;null;null;
2012-02-17;null;null;null;null;null;null;null;null;null;null;
2012-02-18;null;null;null;null;null;null;null;null;null;null;
2012-02-19;null;null;null;null;null;null;null;null;null;null;
2012-02-20;null;null;null;null;null;null;null;null;null;null;
2012-02-21;null;null;null;null;null;null;null;null;null;null;
2012-02-22;null;null;null;null;null;null;null;null;null;null;
2012-02-23;null;null;null;null;null;null;null;null;null;null;
2012-02-24;null;null;null;null;null;null;null;null;null;null;
2012-02-25;null;null;null;null;null;null;null;null;null;null;
2012-02-26;null;null;null;null;null;null;null;null;null;null;
2012-02-27;null;null;null;null;null;null;null;null;null;null;
2012-02-28;null;null;null;null;null;null;null;null;null;null;
2012-02-29;null;null;null;null;null;null;null;null;null;null;
2012-03-01;null;null;null;null;null;null;null;null;null;null;
2012-03-02;null;null;null;null;null;null;null;null;null;null;
2012-03-03;null;null;null;null;null;null;null;null;null;null;
2012-03-04;null;null;null;null;null;null;null;null;null;null;
2012-03-05;null;null;null;null;null;null;null;null;null;null;
2012-03-06;null;null;null;null;null;null;null;null;null;null;
2012-03-07;null;null;null;null;null;null;null;null;null;null;
2012-03-08;null;null;null;null;null;null;null;null;null;null;
2012-03-09;null;null;null;null;null;null;null;null;null;null;
2012-03-10;null;null;null;null;null;null;null;null;null;null;
2012-03-11;null;null;null;null;null;null;null;null;null;null;
2012-03-12;null;null;null;null;null;null;null;null;null;null;
2012-03-13;null;null;null;null;null;null;null;null;null;null;
2012-03-14;null;null;null;null;null;null;null;null;null;null;
2012-03-15;null;null;null;null;null;null;null;null;null;null;
2012-03-16;null;null;null;null;null;null;null;null;null;null;
2012-03-17;null;null;null;null;null;null;null;null;null;null;
2012-03-18;null;null;null;null;null;null;null;null;null;null;
2012-03-19;null;null;null;null;null;null;null;null;null;null;
2012-03-20;null;null;null;null;null;null;null;null;null;null;
2012-03-21;null;null;null;null;null;null;null;null;null;null;
2012-03-22;null;null;null;null;null;null;null;null;null;null;
2012-03-23;null;null;null;null;null;null;null;null;null;null;
2012-03-24;null;null;null;null;null;null;null;null;null;null;
2012-03-25;null;null;null;null;null;null;null;null;null;null;
2012-03-26;null;null;null;null;null;null;null;null;null;null;
2012-03-27;null;null;null;null;null;null;null;null;null;null;
2012-03-28;null;null;null;null;null;null;null;null;null;null;
2012-03-29;null;null;null;null;null;null;null;null;null;null;
2012-03-30;null;null;null;null;null;null;null;null;null;null;
2012-03-31;null;null;null;null;null;null;null;null;null;null;
2012-04-01;null;null;null;null;null;null;null;null;null;null;
2012-04-02;null;null;null;null;null;null;null;null;null;null;
2012-04-03;null;null;null;null;null;null;null;null;null;null;
2012-04-04;null;null;null;null;null;null;null;null;null;null;
2012-04-05;null;null;null;null;null;null;null;null;null;null;
2012-04-06;null;null;null;null;null;null;null;null;null;null;
2012-04-07;null;null;null;null;null;null;null;null;null;null;
2012-04-08;null;null;null;null;null;null;null;null;null;null;
2012-04-09;null;null;null;null;null;null;null;null;null;null;
2012-04-10;null;null;null;null;null;null;null;null;null;null;
2012-04-11;null;null;null;null;null;null;null;null;null;null;
2012-04-12;null;null;null;null;null;null;null;null;null;null;
2012-04-13;null;null;null;null;null;null;null;null;null;null;
2012-04-14;null;null;null;null;null;null;null;null;null;null;
2012-04-15;null;null;null;null;null;null;null;null;null;null;
2012-04-16;null;null;null;null;null;null;null;null;null;null;
2012-04-17;null;null;null;null;null;null;null;null;null;null;
2012-04-18;null;null;null;null;null;null;null;null;null;null;
2012-04-19;null;null;null;null;null;null;null;null;null;null;
2012-04-20;null;null;null;null;null;null;null;null;null;null;
2012-04-21;null;null;null;null;null;null;null;null;null;null;
2012-04-22;null;null;null;null;null;null;null;null;null;null;
2012-04-23;null;null;null;null;null;null;null;null;null;null;
2012-04-24;null;null;null;null;null;null;null;null;null;null;
2012-04-25;null;null;null;null;null;null;null;null;null;null;
2012-04-26;null;null;null;null;null;null;null;null;null;null;
2012-04-27;null;null;null;null;null;null;null;null;null;null;
2012-04-28;null;null;null;null;null;null;null;null;null;null;
2012-04-29;null;null;null;null;null;null;null;null;null;null;
2012-04-30;null;null;null;null;null;null;null;null;null;null;
2012-05-01;null;null;null;null;null;null;null;null;null;null;
2012-05-02;null;null;null;null;null;null;null;null;null;null;
2012-05-03;null;null;null;null;null;null;null;null;null;null;
2012-05-04;null;null;null;null;null;null;null;null;null;null;
2012-05-05;null;null;null;null;null;null;null;null;null;null;
2012-05-06;null;null;null;null;null;null;null;null;null;null;
2012-05-07;null;null;null;null;null;null;null;null;null;null;
2012-05-08;null;null;null;null;null;null;null;null;null;null;
2012-05-09;null;null;null;null;null;null;null;null;null;null;
2012-05-10;null;null;null;null;null;null;null;null;null;null;
2012-05-11;null;null;null;null;null;null;null;null;null;null;
2012-05-12;null;null;null;null;null;null;null;null;null;null;
2012-05-13;null;null;null;null;null;null;null;null;null;null;
2012-05-14;null;null;null;null;null;null;null;null;null;null;
2012-05-15;null;null;null;null;null;null;null;null;null;null;
2012-05-16;null;null;null;null;null;null;null;null;null;null;
